	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124
Acute_Fatal_29_2	0.0	0.031951362502402623	0.07286616060791254	0.08704614519100394	0.11666510838985598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.737995989000156e-06	0.00019989788549682535	0.0010501690532861126	4.27969666537163e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124
Acute_Fatal_32_1	0.0	0.0005025976175000133	7.644070228137086e-06	3.2487298469582616e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.911017557034271e-05	0.004028425010228244	0.01432116557241483	0.003963450413289079	0.0010892800075095346	0.0	0.0	9.555087785171357e-07	2.4843228241445525e-05	0.0037264842362168286	0.007587695282705668	0.002004659428572117	1.5292152414321678e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.840440891900956e-07	1.0868775620174314e-05	0.000517579688496105	0.0	3.0273592139716097e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3595041789827375e-06	2.39867904744857e-06	2.430327965467956e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124
Acute_Fatal_32_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.665530689732076e-07	0.0	1.0725713579042985e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.377795715604457e-06	2.405041679252049e-05	0.0020251557588603897	0.0	0.0	0.0	9.010818246788522e-06	0.0013703880168264872	0.0020289379188511863	0.0004332902159608365	0.0	0.0
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124
Acute_Fatal_35_1	0.0	5.7267255939571876e-05	3.2212831466009185e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.1898450695237014e-05	0.010052193019142976	0.023483154138720694	0.00685417469526751	7.1584069924464845e-06	0.0	0.0	1.7896017481116211e-06	0.0001431681398489297	0.008590088390935781	0.006107910766304963	0.0021063622376102592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1211301941652883e-06	9.431808357829777e-05	9.723868809903838e-05	0.0027434921821646477
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124
Acute_Fatal_35_2	0.0	0.006299398153352907	0.004355890654903686	0.005970111431700368	0.00781340123225534	0.0013386221075874925	0.0	0.0	0.0	2.3264822725451076e-05	0.0	0.0	0.0	0.0	0.0	0.00015569535208571103	0.0009413305195067128	2.8633627969785938e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4415760924407786e-05	0.0034133642262371305	0.009256968167851915	0.001159151585209632	3.45320717979932e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.065318695069287e-06	0.00030738036233751205	0.0	9.993152816604472e-05	1.4690382456342334e-05	0.0	0.0	2.1607903289420816e-05	4.0157364216964085e-05	0.0009975972659090593	0.011590631594156417
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124
Acute_Fatal_38_1	0.0	2.473555465869931e-05	0.0003116679886996113	0.0017908541572898302	0.04905555199913248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002003579927354644	1.4841332795219587e-05	0.0009795279644844927	0.001649861618165971	0.0017933299750652928	0.0016280820297996416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012036387685066231	0.0	0.0	0.0	0.0	0.0
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124
Acute_Fatal_38_2	0.0	0.021336889448594024	0.07499325461424458	0.10596216904693612	0.16266100743560669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.473555465869931e-05	0.00013851910608871613	1.4841332795219587e-05	0.00034629776522179036	0.0005046053150374659	0.0011625710689588675	0.002948478115316958	0.005528396466219296	0.0008706915239862157	0.0029657930035780476	0.0008459563250558979	0.0	0.0	0.0	0.0	0.0	7.766089590260862e-05	3.2655773755574496e-05	0.0	0.0	0.0	0.0	0.00044579300529253653	2.5858062971985608e-06	0.00017714820925173716	0.0016216312807740944	0.00037809264581248645	0.00035127974537753776	0.0003024333762690593	0.00095102201594414	0.003744719261162822	0.0046098995273761885	0.0005653592633072397	0.002543282189336838	0.0012433101845851122	2.8130030616444023e-06	0.0	0.0	0.0	1.1756240006461229e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124
Acute_Fatal_39_1	0.0	8.145646190294004e-05	0.00046837465594190526	0.002117868009476441	0.026284982050304967	0.0	0.0	0.0	0.0	0.0	0.0	2.545514434466876e-06	3.309168764806939e-05	0.0	5.091028868933752e-06	0.0	0.0	4.5819259820403774e-05	2.545514434466876e-06	0.0	0.0	0.0	1.0182057737867505e-05	0.0011633000965513625	0.0006567427240924542	0.00029782518883262455	0.0017334953298719427	0.0011174808367309587	0.0020567781761173334	0.0003768548099876404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7723887930397074e-06	5.607775472296664e-06	0.00019242187205088722	0.00313440615965855	0.5095488969850545	2.8964801191542406e-06	0.00014608253675012984	0.0	0.0	3.9440104633990825e-05	0.0	0.0	0.0	6.341655551329899e-06	0.0003495329117945039	0.0019674549776383297	6.585647614969849e-06	0.00017307515712145527	0.00606057577563215	0.508875595677532	0.0
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124
Acute_Fatal_39_2	0.0	0.010456973296789929	0.041496976310679015	0.0768643538631618	0.12144140263954575	0.0002596424723156214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.545514434466876e-06	0.00013236675059227757	0.0002545514434466876	0.0001934590970194826	0.0018225883350782832	0.0025989702375906806	0.003726633132059507	0.0008552928499808705	0.0017818601041268134	0.002654971555148952	0.04547816088618521	0.9734029423471836	0.0011053001920191673	0.0002092394742210078	2.558638427724874e-06	4.875288828788838e-05	0.0011464227051670274	0.00017076929549437634	0.00010900607971028051	1.3019839553392422e-05	5.2252686467369345e-06	0.0002124787734361136	0.00034534115277091195	3.981514729587198e-05	0.0002871712446146669	0.0006153205770058929	0.002510260965143933	0.00023795147903722175	5.585200714939203e-06	1.688256940550902e-05	0.0031206038351368507	0.004097101888583216	0.0019921733897506812	0.0003931375768350992	0.0002319130022112758	0.000861640952852902	0.0008096410247334498	0.0	0.0008341521154236672	0.002471843301613633	0.0037497465917459287	0.0007809804127231824	6.4791721665389575e-06	0.0	1.3314378097049166e-05	1.0117650058409194e-05	1.3681770634555733e-05	0.0	0.0	0.0
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124
Acute_Fatal_40_1	0.0	5.7570375359487015e-05	0.00045843076675147065	0.0029552792684536667	0.03642285747743545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.676050047931602e-05	0.00020256243182041728	3.1983541866381675e-06	9.595062559914501e-05	0.0008155803175927327	0.0020106986867696164	0.0037228872103344276	0.0006174365225667931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.632602217423809e-05	0.0	0.0	0.0	0.0	0.0
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124
Acute_Fatal_40_2	0.0	0.018119742585367433	0.03357205777907863	0.06482850712703123	0.10719177444711597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0661180622127225e-06	2.0256243182041728e-05	0.00011407463265676131	0.00018657066088722645	0.0002985130574195623	0.0006407369553898462	0.0003091742380416895	0.0026151876066078084	0.004435051138804926	0.0016578135867407835	0.0018187987908634168	0.0005599368630124917	4.486853662987742e-05	7.49433334719785e-05	0.00018568366492929724	3.6598595825979664e-05	0.0003942020843829414	0.0006324356674310186	0.000828606367493505	0.0005337079774540401	0.00015418064088190453	0.001505843480584198	0.0003984311110948787	0.0	0.0004915909803022545	0.0012915901430856163	0.0001668505705161832	0.0006157141593744447	0.0003574421398420884	0.0005491864656931759	0.0014276226631876419	0.0009185788256203251	0.004289070619203896	0.0014542931353497246	0.0009572983994841031	0.0012033990403713152	0.0	1.2732975085986098e-06	0.0001520643325942835	0.0008609805123472588	0.0	0.0	0.0	0.0	0.0	0.0	5.789770928002722e-06	0.0	0.0
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124
Acute_Fatal_42_1	0.0	7.514182549926576e-05	0.0005166000503074522	0.0030933384830531072	0.03454958518268324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.852909563494247e-05	0.00018628910905026306	0.0	8.140364429087126e-05	0.0009674510033030468	0.0022182493069262416	0.0039339901192194686	0.0006607696265685509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.173827350139807e-05	0.0	0.0	0.0	0.0	0.0
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124
Acute_Fatal_42_2	0.0	0.01775225627420154	0.032705479548555426	0.06315044251334127	0.103517257353426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.69636409370411e-06	3.600545805173151e-05	0.0001252363758321096	0.00021133638421668498	0.0003772745821942302	0.0007091509781493207	0.00035222730702780833	0.0026753620787134417	0.004290911326947656	0.0015717165166929756	0.0017079118507713977	0.0004369325250739367	3.764339840899235e-05	6.914158227085375e-05	0.00020312453721262776	2.2103598175278504e-05	0.0003878994497495895	0.0005537756982468921	0.0007968433424756661	0.0005006294458664996	0.0001247432188826561	0.0014032086275816871	0.00035664501228964825	0.0	0.0005198491184670872	0.0012315917074718094	0.00015648057214624175	0.0005729445050475657	0.0003873240557321594	0.0005767014448169144	0.0013691477575894873	0.0008307859045842389	0.004027621059391691	0.001406560908567498	0.0009563626580349954	0.0011949751137138318	0.0	0.0	0.00014392274897260108	0.00080972543553889	0.0	0.0	0.0	0.0	0.0	0.0	2.0057643259811505e-06	0.0	0.0
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124
Acute_Fatal_46_1	0.0	0.0006654860099788043	1.584490499949534e-05	0.00011091433499646739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008793922274719914	3.961226249873835e-05	0.0005308043174830938	9.506942999697204e-05	9.506942999697204e-05	0.0016478701199475153	0.0024321929174225348	0.00011091433499646739	5.5457167498233695e-05	0.00017429395499444873	0.000958616752469468	0.001006151467467954	0.0015765680474497865	0.0002376735749924301	7.92245249974767e-06	0.0007447109479718787	0.0008954436420054356	0.001673772797320948	0.0002780394437876535	0.0007400504396098549	0.002384737805655194	0.00025574830275036523	0.0009850800417577834	0.0011879942266691378	4.023941162254241e-05	0.00019368324686721384	0.0	0.0	0.0	0.0	0.0	0.0	7.601576060103128e-05	0.0	0.0	0.00010352643832300282	0.0009117101616088749	5.238863812679185e-05	0.0001231414871058549	0.0	0.0	9.980334205100404e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.895100951695207e-05	2.000327253538679e-05	8.491470159010209e-05	0.00013405141698491775
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124
Acute_Fatal_46_2	0.0	0.027696893939117857	0.06540776783791676	0.09589336505694579	0.12027867385116912	0.00020598376499343941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.92245249974767e-06	0.0011725229699626552	0.002875850257408404	0.0010774535399656832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.26868070155015e-06	9.360373830865908e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124
Acute_Fatal_48_1	0.0	0.00011067176362561631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.747448899351836e-05	1.4562074161265303e-06	0.00012960246003526117	0.001974617256267575	0.010519642374098054	0.006136458051557198	0.0009276041240725997	0.0	0.0	2.9124148322530607e-06	0.00014998936386103262	0.006290816037666611	0.005169536327249182	0.0008111082394675774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.141866011226232e-05	0.0004943819724281838	0.014855003433758535	0.4716886887530562	0.0	0.0	0.0	9.184332679551713e-06	0.00015749743615019196	4.0473595866662046e-05	0.0004422687054647568	0.013931957943013086	0.4694408970871845	8.404664284817134e-05	0.0005700125671484983	0.0002727710639854366	3.316823952669718e-06	0.00022135673802898116	6.859892694128532e-06	0.00024688772808383725	1.055065132951307e-05	0.000426676226118405	0.000483010608378273	0.012580597196848158	0.46856865462576613	0.0	0.0	0.0	0.0	0.0	0.0
