Acute_Fatal_107_2	168.0	127.0	96.5	116.0	140.0	164.5	172.5	200.5	252.5	264.5	271.0	312.5	352.0	407.5	473.5	563.5	711.5	940.5	1241.5	1607.5	2119.0	2970.5	4204.5	5937.0	8115.0	10780.0	14146.0	18461.0	23558.5	29581.5	36302.5	43106.5	50681.5	60923.5	74819.0	97390.0	125060.0	156098.5	199373.5	206331.0	189510.5	215963.0	266467.0	311072.0	450149.5	558649.0	675618.0	898772.0	1197044.5	1288045.5	1037857.5	1108709.5	1360331.0	1328830.0	1136498.5	992467.0	1266962.5	1801979.5	1972042.0	1890769.5	1842294.0	2303047.0	1937403.5	1223934.0	1002327.5	634998.5	666519.5	827011.0	943965.0	772051.5	388542.5	196868.5	274345.0	275874.0	217474.5	177599.5	188760.0	197712.0	161779.5	159470.0	134406.0	72366.5	35578.5	41403.0	106655.0	121426.5	46485.0	7734.5	2855.5	1625.0	967.5	540.5	281.0	146.0	81.5	66.5	78.0	90.0	116.5	244.5	1010.0
Acute_Fatal_109_1	464.0	309.0	113.0	53.5	28.5	19.0	13.0	9.5	8.0	4.0	1.5	6.0	17.0	24.5	26.5	30.5	41.0	63.0	91.0	131.0	198.5	261.0	357.5	583.0	850.5	1202.0	1766.0	2762.5	3295.0	3550.5	4601.5	5857.0	7376.0	10497.0	31032.0	78853.5	126845.5	155116.0	144013.0	117488.0	176288.5	185108.5	148296.0	242183.0	301862.0	311103.5	475342.5	851554.0	1452914.5	1740541.0	1548931.5	1475918.5	1453590.5	1406860.5	3084192.5	6204938.0	5283307.5	2002300.5	1186394.0	2204096.0	2099752.0	974247.0	790094.5	550892.5	432703.0	446414.5	306267.5	130649.0	157340.5	209605.0	129850.0	90432.0	119168.5	226946.0	379567.0	247475.5	51033.0	40183.0	47218.5	63869.5	89305.0	69606.0	19248.0	2601.0	1183.0	671.0	423.0	304.5	272.0	226.0	153.0	101.0	66.5	41.0	36.5	35.0	31.5	35.5	43.5	58.5	104.0
Acute_Fatal_109_2	166.0	176.0	135.5	60.5	37.0	31.0	25.5	25.5	24.0	31.5	43.5	47.0	42.0	43.5	57.5	74.5	83.0	108.5	157.0	207.0	259.0	351.5	516.0	721.5	899.5	1210.5	1780.5	2513.5	3415.0	4448.5	5761.5	7250.5	8816.5	11967.0	19394.0	44507.5	89714.0	103516.0	113629.5	132432.5	138419.0	175030.0	225121.5	229639.0	243674.5	282011.5	428953.5	750475.0	1128485.0	1214971.0	934541.5	1043215.5	1702730.5	2171724.5	2008772.5	1566659.5	1946980.5	2559153.0	2492336.0	2394536.5	3189931.0	4891026.5	3607163.0	1376911.5	877616.5	325176.0	331185.0	398298.5	392313.0	317661.5	145373.5	56828.5	49955.5	50219.0	40481.0	25189.0	22137.5	24376.0	22888.5	19824.5	14768.5	9158.0	5330.0	3977.0	5222.5	5315.5	2262.5	609.5	332.0	265.0	224.5	156.0	109.0	93.0	78.0	78.0	95.5	108.5	142.0	316.5	1302.0
Acute_Fatal_14_1	211.0	137.0	43.0	22.5	15.5	6.5	8.0	12.0	18.5	22.0	29.5	50.5	75.0	115.5	166.5	249.5	415.5	662.5	1045.0	1649.0	2607.0	3952.5	5917.5	8959.0	12870.0	17675.5	23895.5	31474.0	39436.0	48018.0	57618.0	67913.0	82504.5	99305.5	127052.0	154732.0	187085.5	215757.5	220724.5	221467.0	272449.5	309872.5	324966.5	421811.5	545895.5	757139.5	884900.5	1051651.5	1887877.5	1955999.0	1330146.0	1250765.0	1352241.5	1392586.0	1500635.5	1703448.5	2502493.0	2388685.5	1451525.0	1483071.0	1346540.0	1020076.5	887956.5	703185.5	464254.0	376975.5	345661.0	319967.0	430953.5	560158.5	405072.0	295804.0	447488.0	446430.5	491345.0	538167.5	345990.5	345764.0	410263.0	246587.0	81101.0	48407.0	23678.0	12655.5	9164.5	4801.0	3236.5	2701.5	3030.5	2891.5	2183.5	1316.0	522.5	145.5	62.0	29.5	14.5	10.0	7.0	2.5	1.0
Acute_Fatal_14_2	157.0	105.0	41.0	28.5	31.5	36.0	40.5	50.0	62.5	69.5	83.5	116.0	164.0	216.0	294.5	414.0	613.0	962.0	1524.0	2289.0	3470.5	5306.5	8168.0	11768.5	16005.5	21377.0	28700.0	37357.5	46605.0	56661.0	66529.0	77448.5	93256.0	114754.5	137982.5	172605.0	199630.5	216114.5	241123.5	247972.5	249220.5	290612.0	347116.5	428662.0	599088.0	762594.5	1134621.0	1833226.5	2393020.5	2063427.5	1298718.0	1081784.5	1146117.0	1077795.0	1015097.0	1193271.5	1702783.0	2113283.0	1997342.5	1803102.5	1743258.5	1757081.5	1275520.5	758009.5	653238.5	554624.0	565326.5	549256.5	569366.5	458424.5	227945.0	196985.0	286316.5	237976.0	149392.0	120669.0	99126.0	94310.5	86967.5	103863.5	93830.0	49640.5	27881.0	35601.0	81238.0	70884.5	15620.5	2495.5	971.5	488.0	308.5	169.0	77.0	31.0	13.5	7.5	4.5	4.0	3.5	7.5	24.5
Acute_Fatal_16_1	129.0	82.5	24.5	11.5	11.0	14.0	14.5	14.0	19.5	27.0	37.0	49.0	81.0	137.5	201.0	277.5	449.5	767.5	1232.0	1942.0	3057.0	4682.0	7116.5	10904.0	15993.5	22562.0	31220.5	42552.5	54330.5	67914.0	84263.5	100071.5	121445.0	147576.5	192226.0	227577.5	266827.5	291293.5	300358.5	323289.0	395891.5	442809.0	458885.5	562521.0	661455.5	853261.0	983487.0	1114414.0	1860488.0	1951679.5	1429603.5	1362088.0	1395551.5	1316216.5	1272246.5	1408275.5	1916841.5	1808897.0	1201415.0	1246625.5	1173440.5	905660.0	725338.0	552176.5	395681.0	358160.5	335483.5	274785.0	360988.0	467229.0	319389.0	213919.5	327677.5	363967.0	476628.0	520554.5	298234.0	258768.0	350994.0	241150.5	76216.5	57568.0	34057.5	13286.5	10160.0	6643.0	5508.5	6067.5	11208.5	12408.0	7741.5	4603.5	2157.0	341.5	106.0	40.5	17.0	5.0	3.0	2.0	1.0
Acute_Fatal_16_2	130.0	83.0	35.5	34.5	39.0	52.0	68.0	73.5	88.0	119.5	135.5	163.0	227.0	322.5	439.5	600.0	897.0	1403.0	2209.5	3489.0	5395.5	8098.0	12155.5	17777.5	24480.0	33173.0	45196.5	59114.5	74022.0	89647.0	105695.0	123839.0	147053.0	175599.0	206624.5	246130.5	277356.5	312266.0	354255.0	359456.0	363844.0	424119.5	496076.5	582584.0	760484.5	917554.0	1246999.5	1788917.5	2117436.5	1845190.5	1309791.0	1134372.0	1158781.0	1064783.5	968812.0	1069039.5	1418525.0	1699462.0	1606765.0	1471752.0	1393731.5	1307718.0	935561.5	598859.0	551205.5	534483.5	575706.5	539209.5	524899.0	427410.5	224141.5	193251.0	264910.5	212897.0	132960.0	112430.0	100408.0	98725.0	86120.0	90297.0	80892.0	47793.0	28008.0	29301.0	61756.5	53903.0	13089.0	2841.5	1333.0	538.0	343.5	265.5	164.5	51.0	11.0	10.0	6.0	2.0	1.0	6.5	17.5
Acute_Fatal_17_1	218.0	144.0	45.5	18.5	14.5	13.5	13.0	13.0	17.5	25.5	44.5	67.0	81.5	125.5	206.5	303.5	474.0	736.0	1157.0	1856.5	3023.0	4691.5	6896.5	10123.5	14392.0	19592.5	26083.0	33456.0	41720.0	51170.5	60877.5	70619.0	83041.5	96924.5	115670.0	139659.0	153474.0	184709.0	197517.0	190490.5	226248.5	258933.0	270571.0	304257.5	371513.5	510115.0	577010.5	651889.5	1061420.0	1061257.0	738311.0	705802.0	755581.5	745103.5	726018.0	797540.5	1108421.5	1034978.5	668611.0	685420.0	635907.5	501134.5	387007.5	281738.0	198461.0	171080.5	164949.5	151301.5	206584.5	284724.0	209153.5	128939.5	169620.0	180409.5	231626.5	248193.5	150994.5	125959.5	174052.5	131796.0	44258.0	23685.0	11080.0	6479.5	5009.5	3125.5	2445.5	2601.0	3194.5	2973.5	1882.0	1060.5	544.5	133.0	46.5	17.5	8.5	3.5	2.0	1.5	1.5
Acute_Fatal_17_2	223.0	141.0	42.0	20.0	19.5	26.5	35.0	42.0	47.0	69.0	97.0	121.5	151.5	207.0	312.0	467.5	691.0	1091.0	1765.5	2781.5	4315.0	6560.5	9849.5	14164.0	19201.5	25416.5	33212.5	42216.0	52310.5	62669.0	72953.0	83321.0	96171.5	112253.5	128842.5	150907.5	164673.5	174501.5	210848.0	232442.0	224287.5	242413.0	281515.0	330200.0	415692.5	503540.0	686689.5	1004794.0	1214666.5	1057248.5	753656.0	663585.5	678782.5	609132.5	536425.5	593515.0	773533.0	933889.0	943818.0	878908.0	800780.5	710158.5	509510.0	348258.0	284764.0	242551.0	258187.0	250007.0	250275.0	205830.0	113977.5	97228.0	127252.5	104492.0	68279.0	52271.0	40160.0	39723.0	39336.0	46012.5	40763.0	23212.0	14522.5	16361.5	31175.5	26660.5	6760.5	1553.0	695.5	311.0	207.0	151.0	76.0	18.5	5.5	0.5	1.5	1.5	4.0	9.0	14.5
Acute_Fatal_18_1	284.0	188.0	62.5	22.0	9.5	7.0	7.0	8.5	9.5	13.5	15.5	16.0	28.5	39.0	46.0	67.0	100.0	163.5	269.0	444.0	727.0	1077.0	1549.5	2354.5	3483.5	4811.0	6456.5	8554.0	10979.5	13780.5	17005.0	20566.0	25659.5	32243.0	40757.5	48163.0	53903.5	69663.5	78622.5	79404.5	96508.0	123354.5	165766.5	229210.5	318099.0	513385.5	638564.5	750986.5	1238301.5	1370536.5	1099490.0	1046720.5	1152542.0	1200498.5	1303327.5	1446690.5	1834884.5	1712122.5	1098062.0	1097365.0	1118348.0	942325.5	738667.0	551623.5	452219.5	430787.5	366744.5	300491.5	376628.5	426496.5	284025.5	200617.0	283641.0	332576.0	447989.5	530954.5	345195.0	274074.5	382647.0	281180.5	96715.5	63074.5	37839.0	18619.0	14289.5	10562.0	10020.0	10976.0	14730.0	15143.5	11834.0	9410.0	5084.0	859.5	316.5	102.5	23.0	6.5	0.5	1.0	2.0
Acute_Fatal_18_2	298.0	188.0	59.0	28.0	19.5	25.0	26.0	32.5	37.5	32.5	31.5	36.0	46.5	65.0	90.5	125.5	169.5	256.5	416.5	635.0	925.5	1403.0	2139.0	3166.5	4463.5	6095.5	8129.5	10632.5	13561.5	16735.5	20342.5	24467.0	30134.5	37757.0	46142.5	57722.0	68175.0	71568.5	79153.5	92183.0	103947.5	132839.5	187931.5	277281.5	433105.5	570929.5	823901.0	1261687.5	1583815.5	1375514.5	921027.0	795503.5	908679.0	1024676.5	1121775.0	1231708.5	1481836.5	1656678.5	1423100.0	1207739.0	1165527.5	1152871.5	878752.0	588433.5	585457.5	606388.0	566825.5	522965.0	572985.5	485912.5	281108.5	250456.0	316269.5	252087.0	161566.5	141500.0	129335.0	114546.5	107891.5	130273.5	114184.5	65156.0	42468.5	51573.5	100866.0	85258.0	21949.0	5178.0	2485.5	1064.5	658.0	423.5	189.5	70.5	26.5	8.5	2.0	1.5	1.5	4.0	11.0
Acute_Fatal_1_1	120.0	74.0	17.5	7.0	7.0	7.5	12.0	17.5	16.5	18.5	26.0	32.5	56.0	89.5	130.5	194.0	325.0	508.5	810.0	1330.5	2102.5	3247.0	4899.5	7499.5	10919.0	15101.5	20627.5	27350.5	34572.0	43159.0	52516.0	62305.5	75820.0	91055.5	112975.5	130759.5	150358.0	167971.5	180407.5	195024.5	227980.0	260114.5	289688.0	364245.5	474047.5	711927.0	893987.0	1083748.0	1735335.0	1799650.0	1352402.0	1277702.0	1306300.0	1280089.5	1283265.0	1426781.5	2303617.5	2214058.0	1275035.5	1289998.5	1222255.0	996205.5	797892.0	570760.0	411627.0	391368.0	361255.5	313808.0	411157.0	507675.0	347588.5	209410.0	266231.0	305612.0	405265.0	384987.5	214751.0	226450.5	323640.0	240739.5	88093.0	55793.5	24597.5	10408.5	5847.0	1938.5	1236.0	895.5	518.0	213.5	110.5	81.0	47.5	15.0	3.0	0.5	1.0	3.5	4.0	2.5	2.0
Acute_Fatal_1_2	118.0	81.5	37.0	22.5	20.0	26.5	32.0	44.0	53.5	67.0	83.0	105.0	142.0	182.0	259.5	378.0	567.0	888.0	1442.5	2252.5	3439.5	5256.5	8010.0	11507.0	15528.0	20813.0	27643.0	35706.0	44585.5	54363.5	64417.5	75032.0	88876.0	105566.0	123098.0	143739.0	163352.0	185268.5	207199.0	211813.5	216154.0	251312.0	303348.5	381877.5	540815.5	709514.5	1080756.5	1816383.5	2436334.0	2089928.0	1312769.5	1071368.5	1101535.5	1045710.5	990230.0	1133394.0	1524179.0	1830930.5	1720005.0	1533644.5	1431248.0	1324198.5	953053.5	668608.5	583433.0	473437.5	475012.0	441080.0	454266.0	376876.0	185003.5	171557.5	265433.0	220500.0	132250.5	107778.0	98583.5	99469.0	84784.5	86550.5	85386.5	54122.5	25241.0	10432.5	5792.0	3627.0	1330.5	596.0	317.0	135.5	59.0	29.5	14.5	7.0	2.5	2.5	2.0	2.5	4.5	5.5	14.5
Acute_Fatal_20_1	253.0	179.0	73.0	26.5	13.0	13.0	11.0	10.0	11.0	13.5	17.5	20.0	30.5	46.0	59.5	83.5	129.0	190.5	311.5	551.5	964.5	1435.5	2073.0	3112.0	4411.0	5888.5	7940.5	10598.0	13236.5	15995.5	19014.0	22420.5	28628.5	38243.0	61636.5	80977.5	116210.5	135375.0	125335.5	136283.5	159154.5	170821.0	187804.0	264208.0	337634.0	508282.5	612780.5	698741.0	1177964.5	1186937.5	811392.5	713615.5	689682.5	680185.5	666878.5	799326.5	993150.0	879757.5	632302.5	636718.5	674575.5	576407.5	408088.5	273937.0	206312.0	207093.5	198654.0	154587.5	193607.5	257998.5	196221.5	127675.5	166150.5	192902.5	239048.5	286708.5	217627.5	183581.5	229162.0	163381.5	56276.0	31601.5	21903.5	28141.5	25018.5	11431.0	6137.0	4099.5	4378.0	4592.0	3552.5	2725.0	1593.0	523.5	225.0	82.0	21.5	4.5	1.5	3.0	5.0
Acute_Fatal_20_2	300.0	192.5	61.0	29.5	18.0	16.0	17.0	19.0	23.0	32.5	51.5	59.5	59.5	75.0	105.0	134.5	213.0	323.5	470.5	791.5	1335.0	2022.0	3080.0	4527.5	6086.5	8060.0	10544.0	13318.0	16340.0	19669.0	23095.0	27110.5	35275.0	48449.5	62975.0	77964.5	99562.0	132555.0	152321.0	143260.5	143326.5	180733.5	223856.5	266890.0	355663.5	451110.5	643260.5	981349.0	1203159.0	1028067.5	720657.0	654580.5	672083.5	615874.0	576093.5	671949.5	894049.0	1031331.0	974716.5	882708.5	796472.0	697845.0	509410.0	351936.0	293979.5	274611.5	296569.5	263921.0	236746.0	195439.5	117591.5	98526.0	118160.0	98511.0	70708.0	62454.0	57675.0	61166.5	67053.0	81628.0	75605.5	40756.0	20780.5	29927.0	55486.0	44936.5	11719.0	2525.5	1224.5	715.0	495.5	349.0	188.0	84.5	32.0	10.0	5.5	3.5	6.0	10.0	23.0
Acute_Fatal_21_1	61.0	43.0	18.0	11.0	13.0	14.5	19.0	25.5	31.0	33.5	37.0	50.5	65.5	94.0	149.0	243.5	370.5	561.5	921.5	1480.5	2334.5	3615.5	5537.0	8139.5	11618.5	16113.5	21475.5	27977.5	35541.0	44162.0	53282.5	62124.5	74581.0	90694.5	116667.0	142584.5	176417.0	194012.0	207420.0	227099.5	275962.0	320496.5	347626.0	438109.0	524624.0	726273.0	887136.5	1023377.5	1539886.5	1637213.5	1279286.5	1114420.0	1053266.0	972894.5	900087.5	987350.0	1444786.5	1344993.0	828929.5	816106.0	784065.0	661961.0	537410.5	402141.5	279325.5	253171.5	235826.0	196614.5	260298.0	333665.0	235375.5	142598.0	173446.5	207615.0	311872.0	353076.5	222606.5	181644.0	265784.5	201152.5	60845.5	37820.0	24463.0	17621.0	13620.0	6350.5	4791.5	4895.5	6850.5	7035.0	4857.0	2998.5	1309.5	267.5	107.0	48.5	18.5	5.5	6.0	5.5	4.0
Acute_Fatal_21_2	131.0	84.0	32.0	26.0	23.0	32.0	42.0	47.0	58.5	71.0	90.5	119.0	157.0	215.5	281.5	389.5	623.5	1027.0	1594.0	2438.0	3702.5	5674.5	8676.5	12453.5	16975.5	22741.0	29975.0	37872.5	46107.0	55679.0	65931.0	75779.5	89095.5	106961.0	126640.5	152402.5	174194.0	205857.0	260498.5	269849.0	252699.0	294011.5	367719.0	456098.0	609173.5	776556.0	1055432.0	1507484.5	1832774.0	1666643.0	1252659.5	1044373.5	975685.0	860750.5	765853.0	821593.0	1011203.5	1178126.5	1162402.5	1077969.0	1001633.0	878029.5	620444.5	420152.0	332557.5	297729.5	339125.5	317656.0	279422.5	218109.0	128681.5	119214.0	154798.5	126817.5	86366.5	72150.0	61396.0	60022.5	56192.5	63966.0	56161.5	31265.0	19609.0	25721.5	49518.5	41795.0	11144.5	2249.5	1099.0	497.5	333.0	238.0	123.5	41.5	9.0	6.5	4.5	2.0	2.5	1.5	4.0
Acute_Fatal_22_1	137.0	99.0	38.0	12.0	10.5	10.0	8.0	7.5	9.0	16.0	23.0	27.0	48.5	72.5	105.0	157.0	260.0	377.0	551.5	875.5	1336.0	2014.0	2994.5	4671.5	6711.0	9305.0	13620.0	19959.5	24563.5	28994.5	36550.0	43927.0	52009.5	58694.5	70014.5	80418.5	97349.5	110961.0	124504.5	166975.5	221183.0	263814.0	310221.0	380370.5	456806.0	574268.5	844671.5	1387473.5	2042520.0	2384708.0	2556534.5	2268420.0	2023837.5	1957481.5	1700677.5	2413747.0	2720865.5	1763794.5	1140742.5	1277748.0	1194680.0	754933.0	581246.5	423800.0	288180.0	240536.5	190285.5	152782.0	171931.0	192189.5	143629.5	100592.0	105586.5	164645.5	221796.5	185341.0	117344.0	123350.0	120564.5	74684.0	61909.0	53937.0	26373.0	12982.0	7783.0	1533.5	992.5	727.5	489.0	270.0	107.5	43.5	25.0	13.5	6.0	3.5	2.0	2.0	2.5	2.0	1.0
