	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
Acute_Fatal_104_1	31.885031658999324	31.711359436416195	35.81129317069986	36.19320035283118	36.449833336889135	39.94097552115832	40.0680944039949	40.07610963911673	40.104862375783746	40.161925539644486	40.11985480512742	40.102489041945404	40.03403611749224	39.98342195903448	39.97537241244684	39.94642977851685	39.94994081677409	39.91992750785441	39.89992052830259	39.844725056516396	39.84051158650047	39.78521509071237	39.47646167501285	39.70109965774258	39.72907724866239	39.68363446878254	39.62632331303129	39.55530470741816	39.51578025479392	39.420258846674	39.26721761159046	39.228721320102544	39.148888131278106	39.021213033715696	38.84337594894837	38.4832461238462	38.15971615277916	37.886075015713295
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
Acute_Fatal_104_2	31.76734256418837	30.862295494594505	32.968672592945595	34.68671597321788	35.1345927575	38.321976190207934	38.582235546215124	38.90913604703947	39.05410306080808	39.25993124122886	39.242471176650746	39.18915159347354	39.20313972765134	39.207082998828504	39.013170188466155	38.97547154653379	38.938568673172064	38.88610388631331	38.77063690232326	38.81091440549611	38.829785597037436	38.7851994660193	38.15327563775245	38.68717995617031	38.66556130977317	38.63533514765945	38.45155235198435	38.26986464260983	38.161785426418604	37.89457526674209	37.669790208492714	37.23993114718586	36.948885670862474	36.807042055001034	36.48095092407252	36.228237708817666	35.69695143975038	35.63463070446302
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
Acute_Fatal_106_1	31.890403899868407	31.72134706632674	35.83769011940369	36.21966368637169	36.432990793479156	39.92564286365952	40.06421871316839	40.094049621010704	40.09482838985691	40.16551471745007	40.12660030136222	40.08901896125002	40.02443413737704	39.98463630673969	39.97337164040494	39.944764743170985	39.940821359957454	39.909634514714895	39.90091683567191	39.848557186081884	39.869620309916726	39.79130796319977	39.490624513402175	39.73004339097933	39.767414803040886	39.660693762997134	39.645623082591285	39.59252877435288	39.56212517719979	39.428321343289525	39.300242449633934	39.29230657991438	39.2581268177984	39.11546851150489	38.94239464606835	38.63221167148286	38.33844767128774	38.08976451963093
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
Acute_Fatal_106_2	31.789520031329033	31.06536332737349	33.54390278016145	34.99077565124174	35.4511153961214	38.790127009576345	39.15170264550267	39.3872394764058	39.51886113384573	39.61336423062677	39.566487201082126	39.51493687436592	39.542074801320865	39.52547117671129	39.38873417692392	39.34827003425716	39.305673303877526	39.2751336473101	39.20304600829735	39.21545048247636	39.19929242030564	39.1408134793554	38.53584630698274	39.04614109471789	39.045554407710505	38.96894387690695	38.826044270376	38.69569448576241	38.54285347514325	38.31115894205418	38.12123525282849	37.69688182853334	37.40787699418566	37.26580541998745	36.85621055928544	36.64138357586142	36.11607186930745	36.11342366310285
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124
Acute_Fatal_14_1	33.067532761657105	32.929695597216146	32.93499052671635	32.8698704218054	32.89356242047139	36.21739819034385	36.704031117044494	36.92646143825108	36.983131144560986	36.9878782256883	37.002786849509604	37.015551812256966	37.01710273458092	36.97932243590547	36.97978220874852	36.96133324808136	36.954949345687396	36.920733159953144	36.88704485898987	36.896758246548046	36.89719511670333	36.87302813681145	36.85974101496505	36.83112746160916	36.78929973673554	36.79852056400725	36.80032426157686	36.765501418025735	36.780122396278514	36.75746699682662	36.72317173207212	36.73297629346032	36.70280728211925	36.703354919908335	36.67397283624915	36.70142542644723	36.65396684279376	36.65125308885851	36.66026812526681	36.63469536154913	36.59694080128816	36.538481979794994	36.4914655901233	36.53405357327949	36.49656814263011	36.50813327937106	36.51207392244012	36.50637195399756	36.4711247147663	36.41382773120425	36.41640948581093	36.353910149654965	36.3325888075299	36.28792244502987	36.315176391119664	36.29109978346436	36.2198031232898	36.21964689251182	36.22811836820202	36.17976555221251	36.095303895213114	36.06915228660639	36.12591034520277	36.14782244089612	36.127979050385534	36.01927330792344	35.8046719210386
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124
Acute_Fatal_14_2	32.81204260476649	32.650388170057504	32.70825849293217	32.60828820542635	32.70788323267057	36.76150308287922	36.78724182210456	36.77579951730229	36.76683350322728	36.745279148827436	36.72778322833403	36.715082828429814	36.730589168037966	36.70807897301465	36.66927682905689	36.67154631627736	36.67235768419556	36.631313392061074	36.650950935677386	36.670323795204936	36.63746591076337	36.616018888451045	36.60630415612246	36.58322705025915	36.54081691502681	36.51868429548837	36.53072390016912	36.516316023602975	36.53952775156215	36.56037849330737	36.568824028119536	36.58312079019619	36.5528558725741	36.62095170140843	36.57525249695436	36.539741558684256	36.497391481101275	36.471423789562714	36.494634995773175	36.44876064261836	36.442082312517	36.368608694424076	36.38710852026658	36.42232205408178	36.35889307882177	36.3611261054717	36.372006391213915	36.34050781570906	36.33629763781711	36.31550274147853	36.33891614267732	36.3231891870513	36.2730619518522	36.25277981649512	36.26010113514337	36.23107349182535	36.236276934663465	36.218159515671786	36.201718262480014	36.13979532554532	36.170047183484	36.114306614669644	36.18955089167258	36.09855199843675	36.0192283856737	35.873097884168935	35.61748627438391
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124
Acute_Fatal_26_1	32.63905810536884	32.374800031005734	32.394270155102596	32.28114040715181	32.49019582573589	35.673519136534466	36.113840769877235	36.366462722456525	36.444708174301006	36.50356524903867	36.4634308883213	36.483603916502084	36.45169046647524	36.43589342921611	36.43589109178286	36.420114428097364	36.41832306979026	36.349272290695325	36.264772499200696	36.27692923686153	36.2981560368099	36.26006639321224	36.25747544321051	36.276471036769784	36.22343448670503	36.16099469535317	36.156441533308204	36.17417002239915	36.18174662026409	36.143700089556006	36.12005240753672	36.16055416966775	36.1518220351203	36.18719602749525	36.16661584178555	36.218686134647506	36.161242561357334	36.189984514303596	36.163511236208805	36.15197047367397	36.11102186526742	36.083548875016405	36.02612755136719	36.115907095261704	36.171112449044145	36.223765258555375	36.24287391962495	36.22786050279231	36.20385377900444	36.101146473793705	36.1064360666852	36.04647637440435	36.0285677997526	36.02963632264927	36.045810664208844	36.02042298533142	35.964852432765795	35.98821716019495	36.01684246901786	35.90085061077936	35.86212551740827	35.83380780603527	35.913341230211515	35.879842481655025	35.859670667737355	35.73856218424495	35.42456851270906
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124
Acute_Fatal_26_2	32.36283009848364	32.014456013896734	32.064357813271805	31.945746026252912	32.097423902175514	35.808676097388584	35.880136928103525	35.854945146443036	35.849036810088414	35.80348140467609	35.831414806022416	35.83631652990471	35.857096469471315	35.87092551427796	35.8786079624727	35.899924121862654	35.92137803187994	35.87904588375161	35.88759311907662	35.93017720460545	35.95350576767973	35.95250398800859	35.965425382212985	35.91653878695679	35.936383816395505	35.90700556542858	35.92956615533103	35.88547227744145	35.87910144843792	35.82704433466778	35.88182254893114	35.96785724024061	35.941026246491944	36.00438555487115	35.956881582108096	35.904562144161716	35.80530074929257	35.79480469709246	35.800383844367886	35.78974913722922	35.83070903234364	35.8466660601015	35.85363562955745	35.87947423368285	35.807058394076776	35.89476280562499	35.913055699054894	35.91244879852381	35.89066209091247	35.84357504222485	35.89060987071851	35.88251376833804	35.86147990707623	35.86912672768361	35.918599233026676	35.91300024663923	35.95802180622209	35.91751159232397	35.89505375897123	35.90736181159661	35.92064500832711	35.86533639035966	35.943906393524095	35.820661224917146	35.77099226653398	35.5900270049331	35.28104778679449
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124
Acute_Fatal_29_1	33.20617195992567	33.08480393199386	33.09845007301162	33.04828538054123	33.14384222507483	36.622639310950056	37.012724467099424	37.18586619190721	37.245732712457	37.25295053527812	37.248900612302464	37.236425536371584	37.213763342828784	37.206668685738634	37.19636075987462	37.19038422491512	37.18299325279517	37.17322609245571	37.14261641130322	37.15199892639409	37.15699708254466	37.14231327463244	37.136863987313355	37.120833156104425	37.088464168728876	37.06281848536297	37.06067403230007	37.05541118762423	37.0620315232441	37.05298232054495	37.000261188060136	37.00281824260212	36.99792510464333	36.97816024446608	36.97635534492842	37.003113418265976	37.005480810921426	36.983825650511804	36.99693939838663	36.95783200262602	36.95727115708053	36.44077798573885	36.642612365029166	36.88236134443633	36.928815659197014	36.94651206873361	36.93593745846589	36.906416140361905	36.869637466506745	36.85576753482718	36.844801908729494	36.85410351462677	36.858449732037634	36.802668087769796	36.830034264711955	36.8152891003695	36.77134373117187	36.738750505754155	36.7465860888868	36.70703844063207	36.66592525862049	36.663344324895206	36.68404622384571	36.69139914927613	36.64925580892948	36.562068833314015	36.43194893289411
