Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0
Acute_Fatal_58_2										4.6195087465598546	2.6050094489406055	9.122285967500789	5.739537898633305	18.341260403873775	9.375999620236342	32.07281150998283																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Fatal_64_1										4.876627472321815	2.365905749940358	6.96275952696674	3.9539834079799894	12.915490206162996	7.125245331262992	38.46236779644383																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Fatal_64_2										5.006928534781507	2.7423145719304234	9.370041591821929	5.843966087419572	17.56116887679428	8.668417070202644	26.706350849345505																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Fatal_67_1										9.268678925393882	4.754868411381329	14.307605839294535	7.61395263147505	16.077598051527993	4.977601433588569	15.14453857227317																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Fatal_67_2										10.63302401728103	4.984398411250623	13.184954622034795	5.8121105797428605	9.822253329901008	3.0369159864332773	3.222955771013343																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Fatal_68_1										3.5403588811426108	1.6461184251245387	4.940189052512956	2.868760570043952	9.657260925960623	6.06732104171705	63.32497281734983																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Fatal_68_2										4.014243806236128	1.980943784394131	6.26915886177369	3.83431990772948	12.900167073326388	7.223552364166828	54.260722269830396																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Fatal_6_1										4.521055239581324	2.279492598380576	7.016196244035239	4.337163342205068	13.924739112504703	7.103113851826929	41.069066487613256																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Fatal_6_2										5.295534493034414	3.10261797649122	10.546811531521055	6.570765139843017	19.944313772568986	8.526681216151069	24.528903392903427																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Fatal_70_1										11.987194023816611	6.243981908397086	18.322457049350174	7.896824830836269	14.286146269010288	6.217078083071588	7.407633130391983																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Fatal_70_2										12.634344509312697	5.683911238254708	12.99266388555621	4.960607759701621	7.705622028970158	1.029845991577035	0.6925711776379337																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Fatal_73_1										3.537050537795771	1.891290010414717	6.09218959242646	3.7377238142499776	12.9225212283975	8.09431172721508	57.32086933436252																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Fatal_73_2										4.559514626113719	2.541300086988498	9.063912990211573	5.6210975769932	18.363295516196747	9.766458565788009	41.85851123710939																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Fatal_76_1										5.018250492607649	2.522851433000405	7.865781256405771	4.817232887240438	15.006759345075915	7.6395671502983165	45.817450173841664																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Fatal_76_2										5.016609497542354	2.740156845354604	8.826210548923688	5.218552845153422	16.98124414509124	7.871865478418634	42.37624646198972																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Fatal_86_1										3.5651383790440603	1.8301514788870505	5.937108350080525	3.7513311774594973	12.299727028891423	7.826283386110935	58.20174884565367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Fatal_86_2										4.538722822223991	2.463146036315875	8.770644824858541	5.599361460654342	18.342203973648353	9.819569368093203	41.9393188928719																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Fatal_87_1										4.739484591643604	2.1794935883785507	6.899360956594526	4.425002348439863	13.301678981894522	5.865681239304705	26.96338709283082																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Fatal_87_2										6.22692870701498	3.297589975889556	10.835193987141007	6.157939474263978	16.961517746361057	6.474715132467727	13.186270842267266																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Fatal_92_1										4.979890360500276	2.577235329625277	7.849502675170346	4.5436482594926755	15.153616268350541	7.930969879836311	45.63395846037293																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Fatal_92_2										5.495486334774682	3.092034863533018	10.968202808365099	6.56096053017681	20.10578363157993	9.854609692134266	31.834401194675273																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Fatal_93_1										4.987640852020938	2.4897227946444502	7.585269564675894	4.671817898881513	15.343250322768103	7.8180497923640155	41.75132732793059																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Fatal_93_2										5.780314993822675	3.170463380836646	11.022866822040552	6.774393628885594	19.81320479618088	9.66395565648736	26.110609547848007																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Fatal_96_1										6.994732684825925	4.053290569277498	13.327259510803065	7.627690814016942	21.000641922115758	9.194063061399122	25.050108861031845																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Fatal_96_2										10.547456914997337	6.002139829741174	18.318573395222614	9.175493188784253	20.914285791914445	7.484183224368021	10.570292932736688																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Fatal_97_1										5.680815595151707	2.876731161658656	9.059230864595031	5.533956508888551	16.5720763494662	8.160292760243438	39.41511029812586																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Fatal_97_2										6.2969701532538735	3.3863752888701937	11.140641566141978	6.420258664113606	19.70828811070318	9.113211401641816	30.118603390524846																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Fatal_99_1										7.248116558872572	3.7640503783150967	11.278438455529093	6.547250563649916	17.187793799073724	7.852325161259503	27.20134671735101																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Fatal_99_2										7.514722682015774	3.896675785659581	11.821487627465936	6.633990342779668	18.833195797113643	9.162699120003088	22.879389123433967																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Survivor_11_1										4.3765690064111	2.07020356866384	6.4166721817373595	3.8687087300333696	12.206672971605318	7.728103878602521	47.35769023910395																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Survivor_11_2										4.810601635380845	2.5218766955551404	8.745125665876818	5.445726204133778	16.77121298023527	8.577980356731443	35.85256708940531																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Survivor_12_1										4.61796347826679	2.50118623489478	8.541185661713287	5.213835936109456	16.703380653103657	7.775159075947441	34.83945123567533																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Survivor_12_2										6.062862567653629	3.700987410061112	11.996103819134929	7.343664590595623	21.329083060885427	7.822737066994834	19.723146657342518																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Survivor_13_1										3.70091759841415	1.540828708292707	4.363911967501666	2.8051905379737962	9.709367235043505	5.209102436845462	57.99563997388325																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Survivor_13_2										4.432071463872632	2.4647260615720317	8.21724010286867	5.161489848279883	17.317142828634246	9.765369359864403	33.5849976038942																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Survivor_15_1										5.865394123023216	2.602132995320157	7.798131271769293	4.313698320758127	13.886539426945935	7.715121396720674	39.26254819355664																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Survivor_15_2										5.018635723131312	2.2744374633710467	7.2768075902280955	4.155303580966203	13.92794486837983	7.736587334944764	42.57625753471716																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Survivor_17_1										4.743302459887822	2.236143484491904	7.168844810805318	4.023872832549957	13.706714068611822	7.472371787304436	40.058953819661205																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Survivor_17_2										5.041127358058447	2.8892151121677645	10.19203707744477	6.3539596892099235	19.908800773329187	8.714974591717773	25.123979084291875																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Survivor_18_1										4.560060342531795	2.1479070992106513	6.384241749540102	3.9206518201684784	12.102720461118809	6.861557743774388	41.29045440524009																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Survivor_18_2										4.5188182328227775	2.431525071336175	8.682523164640719	5.437938730800377	17.493503560786788	8.750322992240497	29.57734136716943																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Survivor_1_1										3.9263505898209585	1.8604725545629721	6.183918043756823	3.8764930787955647	13.511904233672203	8.194989090386894	45.38663490776007																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Survivor_1_2										4.706860551077697	2.669823965551192	9.451444442151416	5.774444753355462	18.77392484879353	9.66385062872944	29.833758658648073																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Survivor_20_1										6.452455698180978	2.9298883154426423	9.411628591566433	5.4040399871238955	17.068019148276374	7.332533580102403	27.118397015096917																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Survivor_20_2										6.907083871058747	3.5069593471818608	11.105384667221063	6.454055859676158	17.767671170189672	8.678101362765297	19.10313426730894																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Survivor_21_1										4.596498277074682	2.378397000965188	7.751024397439485	4.825689158452583	16.048548055695836	9.34172872370258	45.29537574606204																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Survivor_21_2										5.146753761595164	2.78421045403485	9.71372407559834	5.926549744592894	19.0624764652274	9.872975587514556	36.49995725422578																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Survivor_22_1										4.946696215578932	2.442953789104508	7.957964581861275	4.920758303652223	15.846037311855419	8.59934678479958	37.747186069819435																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Survivor_22_2										5.688336826637898	3.2793660510796783	11.09846929160804	6.581004705707191	19.307731947910092	9.315016067535911	25.47218082017514																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Survivor_23_1										11.971641853606597	6.5096021318033435	18.045437565773607	6.786327144504484	18.277150007092676	3.134852793298313	3.977303987233207																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Survivor_23_2										16.887175105603546	8.45226940505828	18.953126903804268	6.42457452213067	8.973019515263777	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Survivor_27_1										17.957148103678186	2.3645607520538765	6.72194062718998	3.8746035189915426	10.468254259509036	5.106745658246231	18.015989650650642																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Survivor_27_2										19.123178672931022	3.302955571530044	9.692257404048373	4.86201841717907	11.857262157633615	4.705747404090108	8.292569781876168																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Survivor_28_1										3.188158398775088	1.5179203675414235	4.60303475749375	2.651614805646328	8.804376283993635	5.33758376962715	65.62884480472788																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Survivor_28_2										3.530300281771602	1.8054191669298225	5.996002585620673	3.848432208154356	13.716431764028666	8.125266141818628	53.25637040891791																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Survivor_29_1										6.978123030027597	3.595234247066472	11.332612143774238	6.507964021996545	19.559837338827528	8.142016424073255	29.519210973604448																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Survivor_29_2										7.577472914512075	4.575114627687924	15.007672537721392	8.367058607943699	22.276025469358654	9.59765360225532	17.750936769666406																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Survivor_2_1										4.447651194915416	2.221869615995185	7.021888150460878	4.226144518063019	13.645826262725816	7.731798413415072	42.13910102395386																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Survivor_2_2										5.0910516334685925	2.9010840757369594	10.001107606216312	6.2286833995243445	18.81018901790596	9.618662978189658	27.283843378438988																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Survivor_30_1										4.237150351697781	2.2769988516420474	7.29221541228905	4.429822440791469	15.24418468405146	8.663997912070935	49.103691218961444																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Survivor_30_2										4.6556873256264435	2.7233364962482702	9.884391461168054	6.274028911360154	19.91885533548297	10.250939023763008	37.00672672871301																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Survivor_31_1										5.779350444047681	2.2482646807563866	6.710053944846075	4.006420913419268	12.992276310882685	7.592530551096916	47.86047712267352																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Survivor_31_2										6.161019772797202	2.8000466798588763	9.322939550130187	5.56546393392393	17.73131432195243	8.756937122987841	34.70016861003727																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Survivor_32_1										13.169940573432202	5.779154261157477	15.100178589074856	4.9199958045678995	11.745271950259793	3.39762122583964	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Survivor_32_2										12.039177241579468	4.550020887304419	9.898175277869603	2.504423148161987	3.6305379615930202	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Survivor_35_1										12.252633272741802	5.781674364221082	17.020693329700393	6.6659693767611365	14.826834179737647	3.726979154820551	6.923116542173877																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Survivor_35_2										14.79631719449431	6.647399023781444	17.89913168175775	7.375951695707891	11.791605327089021	2.5110154747379108	1.38360036215064																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Survivor_36_1										3.9578864803950293	2.048209311079077	7.111108906126988	4.631956501209219	16.288304205532192	9.069209732212547	43.817853715526134																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Survivor_36_2										4.584192962111215	2.590672118008474	9.184008790049932	5.67364890884179	17.796411907258847	10.046342404926593	36.17184818916013																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
Acute_Survivor_37_1										3.7422614086666632	1.5069368808655088	4.793691724939242	2.9743383576547213	10.40811679357864	6.946186673051319	56.85325561559215																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
